20/06/2020 11:39:51:347760: <socket.socket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53461), raddr=('127.0.0.1', 40001)>: LOGIN asd asd
20/06/2020 21:08:10:830082: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:11:033133: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:11:500504: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:11:700854: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:12:373033: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:12:573494: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:12:793907: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:12:994397: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:13:833116: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:14:033605: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:14:235040: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:14:435529: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:14:776297: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:14:980454: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:15:687195: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:15:889122: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:16:432833: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:16:637066: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:17:609971: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:17:821298: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:18:024398: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:18:227479: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:18:430555: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:18:636209: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:18:843837: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:19:044316: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:21:009485: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:21:209949: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:25:608060: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:25:809538: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:26:583442: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:26:791951: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:27:044116: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:27:248351: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:27:467053: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:27:667477: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:29:383020: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:29:588343: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:29:792119: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:29:992609: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:30:363609: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:30:564078: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:32:777607: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:32:978070: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:33:178559: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:33:379996: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:35:182380: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:35:385455: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:35:606610: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:35:807422: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:37:559290: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:37:759388: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:37:964841: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:38:179453: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:39:304192: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:39:507291: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:40:941781: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:41:143266: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:41:388585: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:41:589070: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:43:568756: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:43:769480: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:43:970916: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:44:171405: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:44:582282: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:44:789881: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:47:672155: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:47:873611: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:48:704382: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:48:904830: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:50:388905: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:50:589396: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:51:368286: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:51:568770: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:51:845508: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:52:046994: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:54:446167: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:54:647648: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:54:852595: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:55:055681: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:55:258753: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:55:461833: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:55:675948: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:55:876437: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:08:56:092834: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:08:56:293324: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:09:06:769567: <ssl.SSLSocket fd=680, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55564), raddr=('127.0.0.1', 40001)>: LOGIN b b
20/06/2020 21:09:08:667224: <ssl.SSLSocket fd=680, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55564), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:09:08:868713: <ssl.SSLSocket fd=680, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55564), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:09:070167: <ssl.SSLSocket fd=680, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55564), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:09:271274: <ssl.SSLSocket fd=680, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55564), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:09:15:867935: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:09:16:069397: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:09:20:059478: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:09:20:260187: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:09:24:181257: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 21:09:24:381752: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 21:09:25:863350: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:26:064809: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:26:384954: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:26:585417: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:26:808821: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:27:009285: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:27:218725: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:27:420185: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:27:635609: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:27:835944: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:28:068323: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:28:268853: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:28:503199: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:28:712230: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:28:930928: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:29:134030: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:30:494898: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:30:696466: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:30:898102: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:31:102312: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 21:09:31:305421: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 21:09:31:520553: <ssl.SSLSocket fd=740, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55561), raddr=('127.0.0.1', 40001)>: GET_BALANCE
